"","Node","group","group_color"
"1","K00001","Up_PDvHC","#aec7e8"
"2","K00003","None","#c7c7c7"
"3","K00005","Up_PDvBoth","#98df8a"
"4","K00008","Down_PDvHC","#1f77b4"
"5","K00009","None","#c7c7c7"
"6","K00010","None","#c7c7c7"
"7","K00012","None","#c7c7c7"
"8","K00013","None","#c7c7c7"
"9","K00014","Up_PDvPC","#ffbb78"
"10","K00016","Up_PDvHC","#aec7e8"
"11","K00018","None","#c7c7c7"
"12","K00020","Up_PDvPC","#ffbb78"
"13","K00021","None","#c7c7c7"
"14","K00024","None","#c7c7c7"
"15","K00027","None","#c7c7c7"
"16","K00029","None","#c7c7c7"
"17","K00030","None","#c7c7c7"
"18","K00031","None","#c7c7c7"
"19","K00033","None","#c7c7c7"
"20","K00034","Up_PDvBoth","#98df8a"
"21","K00036","None","#c7c7c7"
"22","K00040","Down_PDvPC","#ff7f0e"
"23","K00041","None","#c7c7c7"
"24","K00042","None","#c7c7c7"
"25","K00045","Down_PDvHC","#1f77b4"
"26","K00046","Down_PDvBoth","#2ca02c"
"27","K00048","Down_PDvHC","#1f77b4"
"28","K00050","None","#c7c7c7"
"29","K00052","None","#c7c7c7"
"30","K00053","None","#c7c7c7"
"31","K00054","Up_PDvPC","#ffbb78"
"32","K00055","Up_PDvPC","#ffbb78"
"33","K00057","Up_PDvBoth","#98df8a"
"34","K00058","None","#c7c7c7"
"35","K00059","Down_PDvHC","#1f77b4"
"36","K00060","Up_PDvHC","#aec7e8"
"37","K00065","None","#c7c7c7"
"38","K00067","None","#c7c7c7"
"39","K00068","None","#c7c7c7"
"40","K00073","None","#c7c7c7"
"41","K00074","Down_PDvPC","#ff7f0e"
"42","K00075","None","#c7c7c7"
"43","K00076","Up_PDvHC","#aec7e8"
"44","K00077","None","#c7c7c7"
"45","K00087","Up_PDvHC","#aec7e8"
"46","K00088","None","#c7c7c7"
"47","K00090","Up_PDvHC","#aec7e8"
"48","K00094","Up_PDvHC","#aec7e8"
"49","K00096","Down_PDvHC","#1f77b4"
"50","K00097","None","#c7c7c7"
"51","K00098","Up_PDvHC","#aec7e8"
"52","K00099","None","#c7c7c7"
"53","K00100","None","#c7c7c7"
"54","K00101","Up_PDvBoth","#98df8a"
"55","K00104","Up_PDvHC","#aec7e8"
"56","K00105","None","#c7c7c7"
"57","K00108","Up_PDvHC","#aec7e8"
"58","K00111","None","#c7c7c7"
"59","K00112","None","#c7c7c7"
"60","K00113","None","#c7c7c7"
"61","K00116","Up_PDvHC","#aec7e8"
"62","K00117","Up_PDvHC","#aec7e8"
"63","K00121","None","#c7c7c7"
"64","K00123","Up_PDvBoth","#98df8a"
"65","K00124","None","#c7c7c7"
"66","K00125","Up_PDvHC","#aec7e8"
"67","K00127","None","#c7c7c7"
"68","K00128","None","#c7c7c7"
"69","K00130","None","#c7c7c7"
"70","K00133","None","#c7c7c7"
"71","K00134","None","#c7c7c7"
"72","K00135","Up_PDvBoth","#98df8a"
"73","K00137","Up_PDvHC","#aec7e8"
"74","K00138","Up_PDvHC","#aec7e8"
"75","K00145","Down_PDvHC","#1f77b4"
"76","K00146","None","#c7c7c7"
"77","K00147","None","#c7c7c7"
"78","K00150","None","#c7c7c7"
"79","K00151","None","#c7c7c7"
"80","K00156","Up_PDvHC","#aec7e8"
"81","K00158","Up_PDvPC","#ffbb78"
"82","K00161","Up_PDvBoth","#98df8a"
"83","K00162","Up_PDvBoth","#98df8a"
"84","K00163","None","#c7c7c7"
"85","K00164","Up_PDvHC","#aec7e8"
"86","K00169","None","#c7c7c7"
"87","K00170","None","#c7c7c7"
"88","K00171","None","#c7c7c7"
"89","K00172","None","#c7c7c7"
"90","K00174","None","#c7c7c7"
"91","K00175","Down_PDvHC","#1f77b4"
"92","K00176","None","#c7c7c7"
"93","K00177","None","#c7c7c7"
"94","K00179","Down_PDvBoth","#2ca02c"
"95","K00180","Down_PDvHC","#1f77b4"
"96","K00184","Up_PDvBoth","#98df8a"
"97","K00185","Up_PDvHC","#aec7e8"
"98","K00187","Up_PDvHC","#aec7e8"
"99","K00188","None","#c7c7c7"
"100","K00194","None","#c7c7c7"
"101","K00196","Down_PDvHC","#1f77b4"
"102","K00198","None","#c7c7c7"
"103","K00200","Up_PDvHC","#aec7e8"
"104","K00201","Up_PDvHC","#aec7e8"
"105","K00202","Up_PDvHC","#aec7e8"
"106","K00203","Up_PDvHC","#aec7e8"
"107","K00204","None","#c7c7c7"
"108","K00205","Up_PDvHC","#aec7e8"
"109","K00208","Up_PDvHC","#aec7e8"
"110","K00209","None","#c7c7c7"
"111","K00210","Down_PDvHC","#1f77b4"
"112","K00215","None","#c7c7c7"
"113","K00216","None","#c7c7c7"
"114","K00219","Up_PDvHC","#aec7e8"
"115","K00226","None","#c7c7c7"
"116","K00228","Up_PDvHC","#aec7e8"
"117","K00230","None","#c7c7c7"
"118","K00231","Up_PDvHC","#aec7e8"
"119","K00239","Up_PDvHC","#aec7e8"
"120","K00240","Down_PDvHC","#1f77b4"
"121","K00241","Up_PDvHC","#aec7e8"
"122","K00242","Up_PDvBoth","#98df8a"
"123","K00243","None","#c7c7c7"
"124","K00244","Up_PDvHC","#aec7e8"
"125","K00245","Up_PDvBoth","#98df8a"
"126","K00246","None","#c7c7c7"
"127","K00247","None","#c7c7c7"
"128","K00248","Down_PDvPC","#ff7f0e"
"129","K00254","Up_PDvHC","#aec7e8"
"130","K00257","None","#c7c7c7"
"131","K00259","None","#c7c7c7"
"132","K00260","None","#c7c7c7"
"133","K00261","None","#c7c7c7"
"134","K00262","None","#c7c7c7"
"135","K00265","None","#c7c7c7"
"136","K00266","None","#c7c7c7"
"137","K00275","None","#c7c7c7"
"138","K00278","None","#c7c7c7"
"139","K00281","Up_PDvHC","#aec7e8"
"140","K00284","None","#c7c7c7"
"141","K00285","Up_PDvBoth","#98df8a"
"142","K00286","None","#c7c7c7"
"143","K00287","Down_PDvHC","#1f77b4"
"144","K00290","Down_PDvPC","#ff7f0e"
"145","K00294","None","#c7c7c7"
"146","K00297","None","#c7c7c7"
"147","K00299","Up_PDvHC","#aec7e8"
"148","K00303","None","#c7c7c7"
"149","K00313","Up_PDvHC","#aec7e8"
"150","K00319","None","#c7c7c7"
"151","K00320","Up_PDvHC","#aec7e8"
"152","K00322","Up_PDvHC","#aec7e8"
"153","K00324","Up_PDvHC","#aec7e8"
"154","K00325","Up_PDvHC","#aec7e8"
"155","K00330","None","#c7c7c7"
"156","K00331","None","#c7c7c7"
"157","K00332","Up_PDvHC","#aec7e8"
"158","K00333","Up_PDvHC","#aec7e8"
"159","K00334","None","#c7c7c7"
"160","K00335","Up_PDvBoth","#98df8a"
"161","K00336","Up_PDvHC","#aec7e8"
"162","K00337","None","#c7c7c7"
"163","K00338","None","#c7c7c7"
"164","K00339","None","#c7c7c7"
"165","K00340","None","#c7c7c7"
"166","K00341","None","#c7c7c7"
"167","K00342","None","#c7c7c7"
"168","K00343","None","#c7c7c7"
"169","K00344","Up_PDvHC","#aec7e8"
"170","K00346","None","#c7c7c7"
"171","K00347","Down_PDvHC","#1f77b4"
"172","K00348","None","#c7c7c7"
"173","K00349","None","#c7c7c7"
"174","K00350","None","#c7c7c7"
"175","K00351","None","#c7c7c7"
"176","K00355","None","#c7c7c7"
"177","K00362","None","#c7c7c7"
"178","K00363","Up_PDvBoth","#98df8a"
"179","K00364","Up_PDvBoth","#98df8a"
"180","K00366","Up_PDvHC","#aec7e8"
"181","K00368","None","#c7c7c7"
"182","K00370","None","#c7c7c7"
"183","K00371","Up_PDvHC","#aec7e8"
"184","K00373","Up_PDvHC","#aec7e8"
"185","K00374","Up_PDvHC","#aec7e8"
"186","K00375","None","#c7c7c7"
"187","K00380","Up_PDvBoth","#98df8a"
"188","K00381","Up_PDvHC","#aec7e8"
"189","K00382","None","#c7c7c7"
"190","K00383","Up_PDvHC","#aec7e8"
"191","K00384","None","#c7c7c7"
"192","K00389","None","#c7c7c7"
"193","K00390","Up_PDvHC","#aec7e8"
"194","K00394","Down_PDvHC","#1f77b4"
"195","K00395","None","#c7c7c7"
"196","K00400","Up_PDvHC","#aec7e8"
"197","K00401","Up_PDvHC","#aec7e8"
"198","K00402","None","#c7c7c7"
"199","K00425","Up_PDvHC","#aec7e8"
"200","K00426","None","#c7c7c7"
"201","K00427","Up_PDvHC","#aec7e8"
"202","K00428","Up_PDvBoth","#98df8a"
"203","K00432","None","#c7c7c7"
"204","K00440","Up_PDvHC","#aec7e8"
"205","K00441","Up_PDvHC","#aec7e8"
"206","K00442","None","#c7c7c7"
"207","K00443","Up_PDvHC","#aec7e8"
"208","K00449","None","#c7c7c7"
"209","K00520","None","#c7c7c7"
"210","K00525","None","#c7c7c7"
"211","K00526","None","#c7c7c7"
"212","K00527","Up_PDvHC","#aec7e8"
"213","K00528","None","#c7c7c7"
"214","K00529","Up_PDvHC","#aec7e8"
"215","K00533","Down_PDvBoth","#2ca02c"
"216","K00537","Up_PDvBoth","#98df8a"
"217","K00540","Up_PDvBoth","#98df8a"
"218","K00547","None","#c7c7c7"
"219","K00548","None","#c7c7c7"
"220","K00549","Up_PDvBoth","#98df8a"
"221","K00554","Up_PDvHC","#aec7e8"
"222","K00555","Up_PDvHC","#aec7e8"
"223","K00556","None","#c7c7c7"
"224","K00557","None","#c7c7c7"
"225","K00558","Down_PDvHC","#1f77b4"
"226","K00560","None","#c7c7c7"
"227","K00561","None","#c7c7c7"
"228","K00563","None","#c7c7c7"
"229","K00564","Up_PDvBoth","#98df8a"
"230","K00566","None","#c7c7c7"
"231","K00567","Up_PDvBoth","#98df8a"
"232","K00568","Up_PDvHC","#aec7e8"
"233","K00571","None","#c7c7c7"
"234","K00573","Up_PDvHC","#aec7e8"
"235","K00574","Up_PDvBoth","#98df8a"
"236","K00575","Down_PDvBoth","#2ca02c"
"237","K00577","Up_PDvHC","#aec7e8"
"238","K00578","None","#c7c7c7"
"239","K00579","Up_PDvHC","#aec7e8"
"240","K00581","Up_PDvHC","#aec7e8"
"241","K00582","Up_PDvHC","#aec7e8"
"242","K00583","Up_PDvHC","#aec7e8"
"243","K00584","Up_PDvHC","#aec7e8"
"244","K00586","Up_PDvHC","#aec7e8"
"245","K00590","None","#c7c7c7"
"246","K00595","Down_PDvBoth","#2ca02c"
"247","K00598","None","#c7c7c7"
"248","K00600","Down_PDvPC","#ff7f0e"
"249","K00602","None","#c7c7c7"
"250","K00603","Down_PDvHC","#1f77b4"
"251","K00604","None","#c7c7c7"
"252","K00605","None","#c7c7c7"
"253","K00606","None","#c7c7c7"
"254","K00609","None","#c7c7c7"
"255","K00610","Down_PDvHC","#1f77b4"
"256","K00611","None","#c7c7c7"
"257","K00613","None","#c7c7c7"
"258","K00615","Down_PDvHC","#1f77b4"
"259","K00616","None","#c7c7c7"
"260","K00620","Down_PDvHC","#1f77b4"
"261","K00625","None","#c7c7c7"
"262","K00626","None","#c7c7c7"
"263","K00627","Up_PDvBoth","#98df8a"
"264","K00631","None","#c7c7c7"
"265","K00632","Up_PDvHC","#aec7e8"
"266","K00633","None","#c7c7c7"
"267","K00634","Down_PDvHC","#1f77b4"
"268","K00639","None","#c7c7c7"
"269","K00640","None","#c7c7c7"
"270","K00641","Up_PDvHC","#aec7e8"
"271","K00645","None","#c7c7c7"
"272","K00647","None","#c7c7c7"
"273","K00648","None","#c7c7c7"
"274","K00651","None","#c7c7c7"
"275","K00652","None","#c7c7c7"
"276","K00655","None","#c7c7c7"
"277","K00656","None","#c7c7c7"
"278","K00657","Down_PDvHC","#1f77b4"
"279","K00658","Up_PDvHC","#aec7e8"
"280","K00661","None","#c7c7c7"
"281","K00662","Down_PDvPC","#ff7f0e"
"282","K00663","Up_PDvHC","#aec7e8"
"283","K00666","None","#c7c7c7"
"284","K00672","Up_PDvHC","#aec7e8"
"285","K00673","Up_PDvHC","#aec7e8"
"286","K00674","Up_PDvHC","#aec7e8"
"287","K00675","Up_PDvPC","#ffbb78"
"288","K00677","None","#c7c7c7"
"289","K00681","Up_PDvHC","#aec7e8"
"290","K00684","None","#c7c7c7"
"291","K00687","Up_PDvPC","#ffbb78"
"292","K00688","None","#c7c7c7"
"293","K00690","None","#c7c7c7"
"294","K00694","None","#c7c7c7"
"295","K00697","Up_PDvBoth","#98df8a"
"296","K00700","None","#c7c7c7"
"297","K00702","Down_PDvBoth","#2ca02c"
"298","K00703","Down_PDvBoth","#2ca02c"
"299","K00705","None","#c7c7c7"
"300","K00720","None","#c7c7c7"
"301","K00721","None","#c7c7c7"
"302","K00748","None","#c7c7c7"
"303","K00756","None","#c7c7c7"
"304","K00757","None","#c7c7c7"
"305","K00758","None","#c7c7c7"
"306","K00759","None","#c7c7c7"
"307","K00760","None","#c7c7c7"
"308","K00761","None","#c7c7c7"
"309","K00762","Down_PDvBoth","#2ca02c"
"310","K00763","None","#c7c7c7"
"311","K00764","Up_PDvHC","#aec7e8"
"312","K00765","None","#c7c7c7"
"313","K00766","None","#c7c7c7"
"314","K00767","None","#c7c7c7"
"315","K00768","None","#c7c7c7"
"316","K00769","None","#c7c7c7"
"317","K00772","Up_PDvHC","#aec7e8"
"318","K00773","None","#c7c7c7"
"319","K00782","Down_PDvHC","#1f77b4"
"320","K00783","None","#c7c7c7"
"321","K00784","None","#c7c7c7"
"322","K00786","None","#c7c7c7"
"323","K00788","None","#c7c7c7"
"324","K00789","None","#c7c7c7"
"325","K00790","None","#c7c7c7"
"326","K00791","None","#c7c7c7"
"327","K00793","None","#c7c7c7"
"328","K00794","None","#c7c7c7"
"329","K00795","None","#c7c7c7"
"330","K00796","None","#c7c7c7"
"331","K00797","Down_PDvHC","#1f77b4"
"332","K00798","None","#c7c7c7"
"333","K00799","Up_PDvPC","#ffbb78"
"334","K00800","None","#c7c7c7"
"335","K00801","Up_PDvHC","#aec7e8"
"336","K00805","Down_PDvHC","#1f77b4"
"337","K00806","None","#c7c7c7"
"338","K00809","None","#c7c7c7"
"339","K00812","None","#c7c7c7"
"340","K00813","Up_PDvHC","#aec7e8"
"341","K00817","None","#c7c7c7"
"342","K00818","Up_PDvPC","#ffbb78"
"343","K00819","Down_PDvBoth","#2ca02c"
"344","K00820","None","#c7c7c7"
"345","K00821","None","#c7c7c7"
"346","K00823","None","#c7c7c7"
"347","K00824","None","#c7c7c7"
"348","K00826","None","#c7c7c7"
"349","K00831","Down_PDvHC","#1f77b4"
"350","K00832","Up_PDvHC","#aec7e8"
"351","K00833","Up_PDvHC","#aec7e8"
"352","K00835","Up_PDvHC","#aec7e8"
"353","K00836","None","#c7c7c7"
"354","K00840","Up_PDvHC","#aec7e8"
"355","K00841","Up_PDvHC","#aec7e8"
"356","K00844","Down_PDvHC","#1f77b4"
"357","K00845","Down_PDvHC","#1f77b4"
"358","K00847","Down_PDvHC","#1f77b4"
"359","K00848","Down_PDvHC","#1f77b4"
"360","K00849","Down_PDvHC","#1f77b4"
"361","K00850","Down_PDvBoth","#2ca02c"
"362","K00851","Up_PDvBoth","#98df8a"
"363","K00852","Up_PDvPC","#ffbb78"
"364","K00853","None","#c7c7c7"
"365","K00854","Down_PDvHC","#1f77b4"
"366","K00855","Up_PDvHC","#aec7e8"
"367","K00857","None","#c7c7c7"
"368","K00858","Down_PDvHC","#1f77b4"
"369","K00859","None","#c7c7c7"
"370","K00860","Down_PDvHC","#1f77b4"
"371","K00864","Down_PDvHC","#1f77b4"
"372","K00865","Down_PDvHC","#1f77b4"
"373","K00867","Up_PDvBoth","#98df8a"
"374","K00868","None","#c7c7c7"
"375","K00869","Up_PDvBoth","#98df8a"
"376","K00870","Up_PDvBoth","#98df8a"
"377","K00872","Up_PDvHC","#aec7e8"
"378","K00873","None","#c7c7c7"
"379","K00874","Down_PDvBoth","#2ca02c"
"380","K00876","Down_PDvHC","#1f77b4"
"381","K00878","None","#c7c7c7"
"382","K00879","Up_PDvHC","#aec7e8"
"383","K00880","Up_PDvBoth","#98df8a"
"384","K00881","None","#c7c7c7"
"385","K00882","None","#c7c7c7"
"386","K00883","Up_PDvBoth","#98df8a"
"387","K00884","Up_PDvHC","#aec7e8"
"388","K00885","Up_PDvHC","#aec7e8"
"389","K00886","Up_PDvHC","#aec7e8"
"390","K00887","Up_PDvBoth","#98df8a"
"391","K00891","None","#c7c7c7"
"392","K00892","None","#c7c7c7"
"393","K00895","Down_PDvHC","#1f77b4"
"394","K00897","Up_PDvHC","#aec7e8"
"395","K00899","None","#c7c7c7"
"396","K00901","None","#c7c7c7"
"397","K00906","Up_PDvHC","#aec7e8"
"398","K00912","None","#c7c7c7"
"399","K00917","None","#c7c7c7"
"400","K00919","None","#c7c7c7"
"401","K00925","None","#c7c7c7"
"402","K00926","None","#c7c7c7"
"403","K00927","None","#c7c7c7"
"404","K00928","Down_PDvHC","#1f77b4"
"405","K00929","None","#c7c7c7"
"406","K00930","None","#c7c7c7"
"407","K00931","None","#c7c7c7"
"408","K00932","None","#c7c7c7"
"409","K00936","None","#c7c7c7"
"410","K00937","None","#c7c7c7"
"411","K00938","Up_PDvBoth","#98df8a"
"412","K00939","None","#c7c7c7"
"413","K00940","None","#c7c7c7"
"414","K00941","Down_PDvHC","#1f77b4"
"415","K00942","None","#c7c7c7"
"416","K00943","Up_PDvHC","#aec7e8"
"417","K00945","None","#c7c7c7"
"418","K00946","None","#c7c7c7"
"419","K00948","None","#c7c7c7"
"420","K00949","Down_PDvHC","#1f77b4"
"421","K00950","None","#c7c7c7"
"422","K00951","Down_PDvBoth","#2ca02c"
"423","K00952","None","#c7c7c7"
"424","K00954","Down_PDvHC","#1f77b4"
"425","K00955","Up_PDvHC","#aec7e8"
"426","K00956","Down_PDvHC","#1f77b4"
"427","K00957","Down_PDvBoth","#2ca02c"
"428","K00958","Up_PDvHC","#aec7e8"
"429","K00962","Up_PDvHC","#aec7e8"
"430","K00963","Up_PDvHC","#aec7e8"
"431","K00965","None","#c7c7c7"
"432","K00966","None","#c7c7c7"
"433","K00968","Up_PDvHC","#aec7e8"
"434","K00969","None","#c7c7c7"
"435","K00970","Up_PDvBoth","#98df8a"
"436","K00971","None","#c7c7c7"
"437","K00972","Down_PDvBoth","#2ca02c"
"438","K00973","None","#c7c7c7"
"439","K00974","Down_PDvHC","#1f77b4"
"440","K00975","Down_PDvHC","#1f77b4"
"441","K00978","None","#c7c7c7"
"442","K00979","None","#c7c7c7"
"443","K00980","None","#c7c7c7"
"444","K00981","Down_PDvHC","#1f77b4"
"445","K00983","Down_PDvHC","#1f77b4"
"446","K00986","None","#c7c7c7"
"447","K00989","Up_PDvBoth","#98df8a"
"448","K00990","Up_PDvHC","#aec7e8"
"449","K00991","None","#c7c7c7"
"450","K00995","None","#c7c7c7"
"451","K00996","Up_PDvHC","#aec7e8"
"452","K00997","Up_PDvBoth","#98df8a"
"453","K00998","Up_PDvHC","#aec7e8"
"454","K01000","None","#c7c7c7"
"455","K01001","Up_PDvHC","#aec7e8"
"456","K01002","None","#c7c7c7"
"457","K01006","Down_PDvPC","#ff7f0e"
"458","K01007","Up_PDvHC","#aec7e8"
"459","K01008","None","#c7c7c7"
"460","K01011","Up_PDvBoth","#98df8a"
"461","K01012","None","#c7c7c7"
"462","K01023","Up_PDvPC","#ffbb78"
"463","K01026","None","#c7c7c7"
"464","K01034","None","#c7c7c7"
"465","K01035","None","#c7c7c7"
"466","K01039","Up_PDvHC","#aec7e8"
"467","K01040","Up_PDvHC","#aec7e8"
"468","K01042","Up_PDvHC","#aec7e8"
"469","K01046","Down_PDvPC","#ff7f0e"
"470","K01048","None","#c7c7c7"
"471","K01051","None","#c7c7c7"
"472","K01056","None","#c7c7c7"
"473","K01057","None","#c7c7c7"
"474","K01058","None","#c7c7c7"
"475","K01061","Up_PDvHC","#aec7e8"
"476","K01066","Up_PDvHC","#aec7e8"
"477","K01069","Up_PDvHC","#aec7e8"
"478","K01070","Up_PDvHC","#aec7e8"
"479","K01071","None","#c7c7c7"
"480","K01077","None","#c7c7c7"
"481","K01079","None","#c7c7c7"
"482","K01081","None","#c7c7c7"
"483","K01082","None","#c7c7c7"
"484","K01085","Up_PDvHC","#aec7e8"
"485","K01087","Up_PDvBoth","#98df8a"
"486","K01089","None","#c7c7c7"
"487","K01090","None","#c7c7c7"
"488","K01091","None","#c7c7c7"
"489","K01092","None","#c7c7c7"
"490","K01093","Up_PDvHC","#aec7e8"
"491","K01095","None","#c7c7c7"
"492","K01096","Up_PDvHC","#aec7e8"
"493","K01104","None","#c7c7c7"
"494","K01118","Up_PDvHC","#aec7e8"
"495","K01119","None","#c7c7c7"
"496","K01126","None","#c7c7c7"
"497","K01129","None","#c7c7c7"
"498","K01130","None","#c7c7c7"
"499","K01133","Down_PDvHC","#1f77b4"
"500","K01138","Up_PDvHC","#aec7e8"
"501","K01139","Up_PDvHC","#aec7e8"
"502","K01141","Up_PDvHC","#aec7e8"
"503","K01142","None","#c7c7c7"
"504","K01144","Down_PDvHC","#1f77b4"
"505","K01146","None","#c7c7c7"
"506","K01150","None","#c7c7c7"
"507","K01151","None","#c7c7c7"
"508","K01153","None","#c7c7c7"
"509","K01154","None","#c7c7c7"
"510","K01155","None","#c7c7c7"
"511","K01156","Up_PDvBoth","#98df8a"
"512","K01159","None","#c7c7c7"
"513","K01160","Up_PDvBoth","#98df8a"
"514","K01163","None","#c7c7c7"
"515","K01166","None","#c7c7c7"
"516","K01169","Up_PDvBoth","#98df8a"
"517","K01170","Up_PDvHC","#aec7e8"
"518","K01173","None","#c7c7c7"
"519","K01175","Up_PDvHC","#aec7e8"
"520","K01176","None","#c7c7c7"
"521","K01179","Down_PDvHC","#1f77b4"
"522","K01181","Down_PDvHC","#1f77b4"
"523","K01182","Down_PDvHC","#1f77b4"
"524","K01183","None","#c7c7c7"
"525","K01185","Up_PDvHC","#aec7e8"
"526","K01186","None","#c7c7c7"
"527","K01187","None","#c7c7c7"
"528","K01190","None","#c7c7c7"
"529","K01191","None","#c7c7c7"
"530","K01192","None","#c7c7c7"
"531","K01193","None","#c7c7c7"
"532","K01194","Up_PDvHC","#aec7e8"
"533","K01195","None","#c7c7c7"
"534","K01197","None","#c7c7c7"
"535","K01198","Down_PDvHC","#1f77b4"
"536","K01200","Down_PDvHC","#1f77b4"
"537","K01201","Down_PDvHC","#1f77b4"
"538","K01205","Down_PDvHC","#1f77b4"
"539","K01206","None","#c7c7c7"
"540","K01207","Up_PDvHC","#aec7e8"
"541","K01209","Down_PDvHC","#1f77b4"
"542","K01212","Down_PDvHC","#1f77b4"
"543","K01215","Down_PDvHC","#1f77b4"
"544","K01218","Down_PDvHC","#1f77b4"
"545","K01220","Up_PDvPC","#ffbb78"
"546","K01222","Up_PDvHC","#aec7e8"
"547","K01223","None","#c7c7c7"
"548","K01224","Down_PDvHC","#1f77b4"
"549","K01226","Up_PDvBoth","#98df8a"
"550","K01232","None","#c7c7c7"
"551","K01235","None","#c7c7c7"
"552","K01239","Up_PDvBoth","#98df8a"
"553","K01241","None","#c7c7c7"
"554","K01243","None","#c7c7c7"
"555","K01246","Up_PDvBoth","#98df8a"
"556","K01247","None","#c7c7c7"
"557","K01250","None","#c7c7c7"
"558","K01251","None","#c7c7c7"
"559","K01252","Up_PDvHC","#aec7e8"
"560","K01255","None","#c7c7c7"
"561","K01256","None","#c7c7c7"
"562","K01258","None","#c7c7c7"
"563","K01259","Up_PDvHC","#aec7e8"
"564","K01261","Up_PDvPC","#ffbb78"
"565","K01262","None","#c7c7c7"
"566","K01265","Down_PDvHC","#1f77b4"
"567","K01266","Down_PDvBoth","#2ca02c"
"568","K01267","Down_PDvPC","#ff7f0e"
"569","K01269","Up_PDvHC","#aec7e8"
"570","K01270","None","#c7c7c7"
"571","K01271","Up_PDvPC","#ffbb78"
"572","K01273","None","#c7c7c7"
"573","K01274","Up_PDvHC","#aec7e8"
"574","K01277","None","#c7c7c7"
"575","K01278","None","#c7c7c7"
"576","K01281","Up_PDvBoth","#98df8a"
"577","K01284","None","#c7c7c7"
"578","K01286","Down_PDvHC","#1f77b4"
"579","K01295","Up_PDvHC","#aec7e8"
"580","K01297","None","#c7c7c7"
"581","K01299","Down_PDvPC","#ff7f0e"
"582","K01304","Up_PDvHC","#aec7e8"
"583","K01305","None","#c7c7c7"
"584","K01308","None","#c7c7c7"
"585","K01322","Down_PDvHC","#1f77b4"
"586","K01338","Down_PDvBoth","#2ca02c"
"587","K01354","Up_PDvBoth","#98df8a"
"588","K01355","None","#c7c7c7"
"589","K01356","None","#c7c7c7"
"590","K01358","Down_PDvHC","#1f77b4"
"591","K01361","Up_PDvPC","#ffbb78"
"592","K01372","None","#c7c7c7"
"593","K01409","None","#c7c7c7"
"594","K01414","Up_PDvHC","#aec7e8"
"595","K01419","Up_PDvHC","#aec7e8"
"596","K01420","None","#c7c7c7"
"597","K01421","Down_PDvBoth","#2ca02c"
"598","K01424","None","#c7c7c7"
"599","K01425","None","#c7c7c7"
"600","K01426","Up_PDvBoth","#98df8a"
"601","K01428","None","#c7c7c7"
"602","K01429","None","#c7c7c7"
"603","K01430","Up_PDvHC","#aec7e8"
"604","K01433","None","#c7c7c7"
"605","K01436","Up_PDvHC","#aec7e8"
"606","K01438","None","#c7c7c7"
"607","K01439","Up_PDvPC","#ffbb78"
"608","K01442","None","#c7c7c7"
"609","K01443","Down_PDvHC","#1f77b4"
"610","K01447","None","#c7c7c7"
"611","K01448","None","#c7c7c7"
"612","K01449","None","#c7c7c7"
"613","K01451","None","#c7c7c7"
"614","K01460","Up_PDvHC","#aec7e8"
"615","K01462","None","#c7c7c7"
"616","K01464","None","#c7c7c7"
"617","K01465","None","#c7c7c7"
"618","K01466","Up_PDvHC","#aec7e8"
"619","K01467","Up_PDvBoth","#98df8a"
"620","K01468","None","#c7c7c7"
"621","K01470","Up_PDvPC","#ffbb78"
"622","K01476","None","#c7c7c7"
"623","K01478","None","#c7c7c7"
"624","K01479","None","#c7c7c7"
"625","K01480","None","#c7c7c7"
"626","K01482","None","#c7c7c7"
"627","K01483","None","#c7c7c7"
"628","K01484","Up_PDvHC","#aec7e8"
"629","K01485","Up_PDvBoth","#98df8a"
"630","K01486","None","#c7c7c7"
"631","K01487","None","#c7c7c7"
"632","K01488","Down_PDvHC","#1f77b4"
"633","K01489","None","#c7c7c7"
"634","K01491","None","#c7c7c7"
"635","K01493","None","#c7c7c7"
"636","K01494","Up_PDvBoth","#98df8a"
"637","K01495","Down_PDvHC","#1f77b4"
"638","K01496","Up_PDvBoth","#98df8a"
"639","K01497","Up_PDvHC","#aec7e8"
"640","K01499","Up_PDvHC","#aec7e8"
"641","K01507","None","#c7c7c7"
"642","K01512","Down_PDvHC","#1f77b4"
"643","K01515","None","#c7c7c7"
"644","K01520","Down_PDvHC","#1f77b4"
"645","K01521","None","#c7c7c7"
"646","K01523","None","#c7c7c7"
"647","K01524","Up_PDvBoth","#98df8a"
"648","K01525","None","#c7c7c7"
"649","K01531","Up_PDvHC","#aec7e8"
"650","K01533","None","#c7c7c7"
"651","K01534","None","#c7c7c7"
"652","K01537","Down_PDvHC","#1f77b4"
"653","K01546","None","#c7c7c7"
"654","K01547","Up_PDvHC","#aec7e8"
"655","K01548","None","#c7c7c7"
"656","K01551","None","#c7c7c7"
"657","K01560","None","#c7c7c7"
"658","K01567","Down_PDvHC","#1f77b4"
"659","K01571","None","#c7c7c7"
"660","K01572","Down_PDvHC","#1f77b4"
"661","K01573","None","#c7c7c7"
"662","K01575","Up_PDvBoth","#98df8a"
"663","K01577","Up_PDvBoth","#98df8a"
"664","K01579","None","#c7c7c7"
"665","K01580","None","#c7c7c7"
"666","K01581","Up_PDvHC","#aec7e8"
"667","K01582","None","#c7c7c7"
"668","K01585","Up_PDvHC","#aec7e8"
"669","K01586","None","#c7c7c7"
"670","K01588","Down_PDvHC","#1f77b4"
