"","Node","group","group_color"
"1215","ENZYME_4.4.1.8","Up_PDvHC","#aec7e8"
"1216","ENZYME_4.6.1.1","None","#c7c7c7"
"1217","ENZYME_4.6.1.12","Down_PDvHC","#1f77b4"
"1218","ENZYME_4.7.1.1","Up_PDvHC","#aec7e8"
"1219","ENZYME_4.99.1.1","None","#c7c7c7"
"1220","ENZYME_4.99.1.3","Up_PDvHC","#aec7e8"
"1221","ENZYME_4.99.1.4","None","#c7c7c7"
"1222","ENZYME_5.1.1.1","None","#c7c7c7"
"1223","ENZYME_5.1.1.11","None","#c7c7c7"
"1224","ENZYME_5.1.1.13","Up_PDvHC","#aec7e8"
"1225","ENZYME_5.1.1.20","None","#c7c7c7"
"1226","ENZYME_5.1.1.3","None","#c7c7c7"
"1227","ENZYME_5.1.1.4","Up_PDvHC","#aec7e8"
"1228","ENZYME_5.1.1.7","None","#c7c7c7"
"1229","ENZYME_5.1.3.1","None","#c7c7c7"
"1230","ENZYME_5.1.3.11","None","#c7c7c7"
"1231","ENZYME_5.1.3.12","None","#c7c7c7"
"1232","ENZYME_5.1.3.13","Down_PDvHC","#1f77b4"
"1233","ENZYME_5.1.3.14","None","#c7c7c7"
"1234","ENZYME_5.1.3.15","Up_PDvHC","#aec7e8"
"1235","ENZYME_5.1.3.2","None","#c7c7c7"
"1236","ENZYME_5.1.3.20","Up_PDvHC","#aec7e8"
"1237","ENZYME_5.1.3.22","Up_PDvHC","#aec7e8"
"1238","ENZYME_5.1.3.24","Up_PDvHC","#aec7e8"
"1239","ENZYME_5.1.3.29","Up_PDvBoth","#98df8a"
"1240","ENZYME_5.1.3.3","None","#c7c7c7"
"1241","ENZYME_5.1.3.32","None","#c7c7c7"
"1242","ENZYME_5.1.3.4","None","#c7c7c7"
"1243","ENZYME_5.1.3.6","None","#c7c7c7"
"1244","ENZYME_5.1.3.7","None","#c7c7c7"
"1245","ENZYME_5.1.3.8","None","#c7c7c7"
"1246","ENZYME_5.1.3.9","None","#c7c7c7"
"1247","ENZYME_5.1.99.1","None","#c7c7c7"
"1248","ENZYME_5.1.99.6","None","#c7c7c7"
"1249","ENZYME_5.2.1.5","None","#c7c7c7"
"1250","ENZYME_5.2.1.8","Down_PDvHC","#1f77b4"
"1251","ENZYME_5.3.1.1","None","#c7c7c7"
"1252","ENZYME_5.3.1.12","Down_PDvHC","#1f77b4"
"1253","ENZYME_5.3.1.13","Up_PDvBoth","#98df8a"
"1254","ENZYME_5.3.1.14","Down_PDvHC","#1f77b4"
"1255","ENZYME_5.3.1.16","None","#c7c7c7"
"1256","ENZYME_5.3.1.17","Down_PDvHC","#1f77b4"
"1257","ENZYME_5.3.1.22","Up_PDvBoth","#98df8a"
"1258","ENZYME_5.3.1.23","None","#c7c7c7"
"1259","ENZYME_5.3.1.24","None","#c7c7c7"
"1260","ENZYME_5.3.1.25","None","#c7c7c7"
"1261","ENZYME_5.3.1.26","Up_PDvPC","#ffbb78"
"1262","ENZYME_5.3.1.27","None","#c7c7c7"
"1263","ENZYME_5.3.1.28","Up_PDvHC","#aec7e8"
"1264","ENZYME_5.3.1.31","Up_PDvHC","#aec7e8"
"1265","ENZYME_5.3.1.4","Down_PDvHC","#1f77b4"
"1266","ENZYME_5.3.1.5","None","#c7c7c7"
"1267","ENZYME_5.3.1.6","None","#c7c7c7"
"1268","ENZYME_5.3.1.8","Up_PDvBoth","#98df8a"
"1269","ENZYME_5.3.1.9","None","#c7c7c7"
"1270","ENZYME_5.3.2.2","Up_PDvHC","#aec7e8"
"1271","ENZYME_5.3.3.10","None","#c7c7c7"
"1272","ENZYME_5.3.3.14","Up_PDvHC","#aec7e8"
"1273","ENZYME_5.3.3.2","Up_PDvBoth","#98df8a"
"1274","ENZYME_5.3.3.3","Down_PDvHC","#1f77b4"
"1275","ENZYME_5.4.1.2","Up_PDvHC","#aec7e8"
"1276","ENZYME_5.4.2.1","Down_PDvHC","#1f77b4"
"1277","ENZYME_5.4.2.10","None","#c7c7c7"
"1278","ENZYME_5.4.2.11","Down_PDvHC","#1f77b4"
"1279","ENZYME_5.4.2.12","None","#c7c7c7"
"1280","ENZYME_5.4.2.2","Down_PDvHC","#1f77b4"
"1281","ENZYME_5.4.2.6","None","#c7c7c7"
"1282","ENZYME_5.4.2.7","None","#c7c7c7"
"1283","ENZYME_5.4.2.8","None","#c7c7c7"
"1284","ENZYME_5.4.2.9","None","#c7c7c7"
"1285","ENZYME_5.4.3.2","None","#c7c7c7"
"1286","ENZYME_5.4.3.8","Up_PDvHC","#aec7e8"
"1287","ENZYME_5.4.4.2","None","#c7c7c7"
"1288","ENZYME_5.4.99.1","Up_PDvBoth","#98df8a"
"1289","ENZYME_5.4.99.12","None","#c7c7c7"
"1290","ENZYME_5.4.99.16","None","#c7c7c7"
"1291","ENZYME_5.4.99.18","Down_PDvHC","#1f77b4"
"1292","ENZYME_5.4.99.19","Up_PDvHC","#aec7e8"
"1293","ENZYME_5.4.99.2","Up_PDvHC","#aec7e8"
"1294","ENZYME_5.4.99.20","Up_PDvHC","#aec7e8"
"1295","ENZYME_5.4.99.22","Up_PDvHC","#aec7e8"
"1296","ENZYME_5.4.99.23","None","#c7c7c7"
"1297","ENZYME_5.4.99.24","Up_PDvHC","#aec7e8"
"1298","ENZYME_5.4.99.25","None","#c7c7c7"
"1299","ENZYME_5.4.99.26","Up_PDvHC","#aec7e8"
"1300","ENZYME_5.4.99.27","Up_PDvHC","#aec7e8"
"1301","ENZYME_5.4.99.28","Up_PDvHC","#aec7e8"
"1302","ENZYME_5.4.99.29","Up_PDvHC","#aec7e8"
"1303","ENZYME_5.4.99.4","None","#c7c7c7"
"1304","ENZYME_5.4.99.5","None","#c7c7c7"
"1305","ENZYME_5.4.99.62","Up_PDvHC","#aec7e8"
"1306","ENZYME_5.4.99.9","None","#c7c7c7"
"1307","ENZYME_5.5.1.1","Down_PDvBoth","#2ca02c"
"1308","ENZYME_5.5.1.2","None","#c7c7c7"
"1309","ENZYME_5.5.1.4","None","#c7c7c7"
"1310","ENZYME_5.5.1.7","None","#c7c7c7"
"1311","ENZYME_5.99.1.2","None","#c7c7c7"
"1312","ENZYME_5.99.1.3","None","#c7c7c7"
"1313","ENZYME_6.1.1.1","None","#c7c7c7"
"1314","ENZYME_6.1.1.10","None","#c7c7c7"
"1315","ENZYME_6.1.1.11","Up_PDvPC","#ffbb78"
"1316","ENZYME_6.1.1.12","None","#c7c7c7"
"1317","ENZYME_6.1.1.13","None","#c7c7c7"
"1318","ENZYME_6.1.1.14","None","#c7c7c7"
"1319","ENZYME_6.1.1.15","None","#c7c7c7"
"1320","ENZYME_6.1.1.16","Down_PDvHC","#1f77b4"
"1321","ENZYME_6.1.1.17","None","#c7c7c7"
"1322","ENZYME_6.1.1.18","None","#c7c7c7"
"1323","ENZYME_6.1.1.19","None","#c7c7c7"
"1324","ENZYME_6.1.1.2","Up_PDvHC","#aec7e8"
"1325","ENZYME_6.1.1.20","None","#c7c7c7"
"1326","ENZYME_6.1.1.21","None","#c7c7c7"
"1327","ENZYME_6.1.1.22","None","#c7c7c7"
"1328","ENZYME_6.1.1.23","None","#c7c7c7"
"1329","ENZYME_6.1.1.3","None","#c7c7c7"
"1330","ENZYME_6.1.1.4","None","#c7c7c7"
"1331","ENZYME_6.1.1.5","None","#c7c7c7"
"1332","ENZYME_6.1.1.6","None","#c7c7c7"
"1333","ENZYME_6.1.1.7","None","#c7c7c7"
"1334","ENZYME_6.1.1.9","None","#c7c7c7"
"1335","ENZYME_6.2.1.1","None","#c7c7c7"
"1336","ENZYME_6.2.1.13","Up_PDvHC","#aec7e8"
"1337","ENZYME_6.2.1.14","None","#c7c7c7"
"1338","ENZYME_6.2.1.22","None","#c7c7c7"
"1339","ENZYME_6.2.1.26","Up_PDvHC","#aec7e8"
"1340","ENZYME_6.2.1.3","None","#c7c7c7"
"1341","ENZYME_6.2.1.30","Down_PDvHC","#1f77b4"
"1342","ENZYME_6.2.1.5","Up_PDvBoth","#98df8a"
"1343","ENZYME_6.3.1.1","None","#c7c7c7"
"1344","ENZYME_6.3.1.11","None","#c7c7c7"
"1345","ENZYME_6.3.1.2","None","#c7c7c7"
"1346","ENZYME_6.3.1.5","None","#c7c7c7"
"1347","ENZYME_6.3.2.1","Down_PDvHC","#1f77b4"
"1348","ENZYME_6.3.2.10","Down_PDvHC","#1f77b4"
"1349","ENZYME_6.3.2.12","Down_PDvHC","#1f77b4"
"1350","ENZYME_6.3.2.13","None","#c7c7c7"
"1351","ENZYME_6.3.2.14","Up_PDvHC","#aec7e8"
"1352","ENZYME_6.3.2.17","Down_PDvHC","#1f77b4"
"1353","ENZYME_6.3.2.2","Up_PDvHC","#aec7e8"
"1354","ENZYME_6.3.2.3","None","#c7c7c7"
"1355","ENZYME_6.3.2.38","None","#c7c7c7"
"1356","ENZYME_6.3.2.4","None","#c7c7c7"
"1357","ENZYME_6.3.2.45","None","#c7c7c7"
"1358","ENZYME_6.3.2.5","Up_PDvHC","#aec7e8"
"1359","ENZYME_6.3.2.6","None","#c7c7c7"
"1360","ENZYME_6.3.2.7","Up_PDvPC","#ffbb78"
"1361","ENZYME_6.3.2.8","None","#c7c7c7"
"1362","ENZYME_6.3.2.9","None","#c7c7c7"
"1363","ENZYME_6.3.2.n2","Up_PDvHC","#aec7e8"
"1364","ENZYME_6.3.3.1","Up_PDvHC","#aec7e8"
"1365","ENZYME_6.3.3.2","None","#c7c7c7"
"1366","ENZYME_6.3.3.3","None","#c7c7c7"
"1367","ENZYME_6.3.4.13","None","#c7c7c7"
"1368","ENZYME_6.3.4.14","Up_PDvPC","#ffbb78"
"1369","ENZYME_6.3.4.15","None","#c7c7c7"
"1370","ENZYME_6.3.4.18","None","#c7c7c7"
"1371","ENZYME_6.3.4.19","None","#c7c7c7"
"1372","ENZYME_6.3.4.2","None","#c7c7c7"
"1373","ENZYME_6.3.4.20","None","#c7c7c7"
"1374","ENZYME_6.3.4.21","None","#c7c7c7"
"1375","ENZYME_6.3.4.22","Up_PDvHC","#aec7e8"
"1376","ENZYME_6.3.4.23","Up_PDvHC","#aec7e8"
"1377","ENZYME_6.3.4.3","None","#c7c7c7"
"1378","ENZYME_6.3.4.4","Down_PDvPC","#ff7f0e"
"1379","ENZYME_6.3.4.5","Up_PDvHC","#aec7e8"
"1380","ENZYME_6.3.4.6","None","#c7c7c7"
"1381","ENZYME_6.3.5.1","None","#c7c7c7"
"1382","ENZYME_6.3.5.10","None","#c7c7c7"
"1383","ENZYME_6.3.5.11","None","#c7c7c7"
"1384","ENZYME_6.3.5.2","Up_PDvHC","#aec7e8"
"1385","ENZYME_6.3.5.3","Up_PDvHC","#aec7e8"
"1386","ENZYME_6.3.5.4","None","#c7c7c7"
"1387","ENZYME_6.3.5.5","None","#c7c7c7"
"1388","ENZYME_6.3.5.6","Down_PDvHC","#1f77b4"
"1389","ENZYME_6.3.5.7","None","#c7c7c7"
"1390","ENZYME_6.3.5.8","None","#c7c7c7"
"1391","ENZYME_6.3.5.9","None","#c7c7c7"
"1392","ENZYME_6.4.1.1","None","#c7c7c7"
"1393","ENZYME_6.4.1.2","Down_PDvHC","#1f77b4"
"1394","ENZYME_6.4.1.3","None","#c7c7c7"
"1395","ENZYME_6.5.1.1","None","#c7c7c7"
"1396","ENZYME_6.5.1.2","None","#c7c7c7"
"1397","ENZYME_6.5.1.4","Up_PDvHC","#aec7e8"
"1398","ENZYME_6.6.1.1","None","#c7c7c7"
"1399","ENZYME_6.6.1.2","None","#c7c7c7"
"1400","donor_group_HC","Donor_Group","#d62728"
"1401","donor_group_PC","Donor_Group","#d62728"
"1402","donor_group_PD","Donor_Group","#d62728"
